sdv_user_id,calendar_date,start_time_in_seconds,duration_in_seconds,steps,steps_goal,end_time_in_seconds,start_date_time,end_date_time,week_nr,weekday
8101,2025-05-03,1741132800,86400,12382,10000,1741219200,03/05/2025 00:00,03/06/2025 00:00,10,2
8101,2025-06-03,1741219200,86400,12827,10000,1741305600,03/06/2025 00:00,03/07/2025 00:00,10,3
8101,2025-07-03,1741305600,86400,13564,12000,1741392000,03/07/2025 00:00,03/08/2025 00:00,10,4
8101,2025-08-03,1741392000,86400,20688,15000,1741478400,03/08/2025 00:00,03/09/2025 00:00,10,5
8101,2025-09-03,1741478400,86400,11580,10000,1741564800,03/09/2025 00:00,03/10/2025 00:00,10,6
8101,2025-10-03,1741564800,86400,17236,15000,1741651200,03/10/2025 00:00,03/11/2025 00:00,11,0
8101,2025-11-03,1741651200,86400,19742,15000,1741737600,03/11/2025 00:00,03/12/2025 00:00,11,1
8101,2025-12-03,1741737600,86400,13228,15000,1741824000,03/12/2025 00:00,03/13/2025 00:00,11,2
8101,2025-03-13,1741824000,86400,13448,15000,1741910400,03/13/2025 00:00,03/14/2025 00:00,11,3
8101,2025-03-14,1741910400,86400,10791,10000,1741996800,03/14/2025 00:00,03/15/2025 00:00,11,4
8101,2025-03-15,1741996800,86400,10468,10000,1742083200,03/15/2025 00:00,03/16/2025 00:00,11,5
8101,2025-03-16,1742083200,86400,12155,10000,1742169600,03/16/2025 00:00,03/17/2025 00:00,11,6
8101,2025-03-17,1742169600,86400,18385,15000,1742256000,03/17/2025 00:00,03/18/2025 00:00,12,0
8101,2025-03-18,1742256000,86400,14554,15000,1742342400,03/18/2025 00:00,03/19/2025 00:00,12,1
8101,2025-03-19,1742342400,86400,16392,15000,1742428800,03/19/2025 00:00,03/20/2025 00:00,12,2
8101,2025-03-20,1742428800,86400,12086,12000,1742515200,03/20/2025 00:00,03/21/2025 00:00,12,3
8101,2025-03-21,1742515200,86400,12062,10000,1742601600,03/21/2025 00:00,03/22/2025 00:00,12,4
8101,2025-03-22,1742601600,86400,12112,12000,1742688000,03/22/2025 00:00,03/23/2025 00:00,12,5
8101,2025-03-23,1742688000,86400,12369,15000,1742774400,03/23/2025 00:00,03/24/2025 00:00,12,6
8101,2025-03-24,1742774400,86400,12792,10000,1742860800,03/24/2025 00:00,03/25/2025 00:00,13,0
8101,2025-03-25,1742860800,86400,10309,10000,1742947200,03/25/2025 00:00,03/26/2025 00:00,13,1
8101,2025-03-26,1742947200,86400,11893,12000,1743033600,03/26/2025 00:00,03/27/2025 00:00,13,2
8101,2025-03-27,1743033600,86400,8191,10000,1743120000,03/27/2025 00:00,03/28/2025 00:00,13,3
8101,2025-03-28,1743120000,86400,12837,15000,1743206400,03/28/2025 00:00,03/29/2025 00:00,13,4
8101,2025-03-29,1743206400,86400,15527,15000,1743292800,03/29/2025 00:00,03/30/2025 00:00,13,5
8101,2025-03-30,1743292800,86400,15441,15000,1743379200,03/30/2025 00:00,03/31/2025 00:00,13,6
8101,2025-03-31,1743379200,86400,18631,15000,1743465600,03/31/2025 00:00,04/01/2025 00:00,14,0
8101,2025-01-04,1743465600,86400,18047,15000,1743552000,04/01/2025 00:00,04/02/2025 00:00,14,1
8101,2025-02-04,1743552000,86400,13389,12000,1743638400,04/02/2025 00:00,04/03/2025 00:00,14,2
8101,2025-03-04,1743638400,86400,18181,15000,1743724800,04/03/2025 00:00,04/04/2025 00:00,14,3
8101,2025-04-04,1743724800,86400,10877,12000,1743811200,04/04/2025 00:00,04/05/2025 00:00,14,4
8101,2025-05-04,1743811200,86400,13865,15000,1743897600,04/05/2025 00:00,04/06/2025 00:00,14,5
8101,2025-06-04,1743897600,86400,12946,10000,1743984000,04/06/2025 00:00,04/07/2025 00:00,14,6
8101,2025-07-04,1743984000,86400,11537,15000,1744070400,04/07/2025 00:00,04/08/2025 00:00,15,0
8101,2025-08-04,1744070400,86400,19147,15000,1744156800,04/08/2025 00:00,04/09/2025 00:00,15,1
8101,2025-09-04,1744156800,86400,20697,15000,1744243200,04/09/2025 00:00,04/10/2025 00:00,15,2
8101,2025-10-04,1744243200,86400,9428,10000,1744329600,04/10/2025 00:00,04/11/2025 00:00,15,3
8101,2025-11-04,1744329600,86400,11050,12000,1744416000,04/11/2025 00:00,04/12/2025 00:00,15,4
8101,2025-12-04,1744416000,86400,16471,15000,1744502400,04/12/2025 00:00,04/13/2025 00:00,15,5
8101,2025-04-13,1744502400,86400,11315,10000,1744588800,04/13/2025 00:00,04/14/2025 00:00,15,6
8101,2025-04-14,1744588800,86400,12139,12000,1744675200,04/14/2025 00:00,04/15/2025 00:00,16,0
8101,2025-04-15,1744675200,86400,14897,15000,1744761600,04/15/2025 00:00,04/16/2025 00:00,16,1
8101,2025-04-16,1744761600,86400,12764,12000,1744848000,04/16/2025 00:00,04/17/2025 00:00,16,2
8101,2025-04-17,1744848000,86400,12277,10000,1744934400,04/17/2025 00:00,04/18/2025 00:00,16,3
8101,2025-04-18,1744934400,86400,12865,10000,1745020800,04/18/2025 00:00,04/19/2025 00:00,16,4
8101,2025-04-19,1745020800,86400,18755,15000,1745107200,04/19/2025 00:00,04/20/2025 00:00,16,5
8101,2025-04-20,1745107200,86400,12606,12000,1745193600,04/20/2025 00:00,04/21/2025 00:00,16,6
8101,2025-04-21,1745193600,86400,19907,15000,1745280000,04/21/2025 00:00,04/22/2025 00:00,17,0
8101,2025-04-22,1745280000,86400,12377,12000,1745366400,04/22/2025 00:00,04/23/2025 00:00,17,1
8101,2025-04-23,1745366400,86400,16731,15000,1745452800,04/23/2025 00:00,04/24/2025 00:00,17,2
8101,2025-04-24,1745452800,86400,14149,15000,1745539200,04/24/2025 00:00,04/25/2025 00:00,17,3
8101,2025-04-25,1745539200,86400,12770,12000,1745625600,04/25/2025 00:00,04/26/2025 00:00,17,4
8101,2025-04-26,1745625600,86400,15009,12000,1745712000,04/26/2025 00:00,04/27/2025 00:00,17,5
8101,2025-04-27,1745712000,86400,14598,15000,1745798400,04/27/2025 00:00,04/28/2025 00:00,17,6
8101,2025-04-28,1745798400,86400,15371,12000,1745884800,04/28/2025 00:00,04/29/2025 00:00,18,0
8101,2025-04-29,1745884800,86400,21311,15000,1745971200,04/29/2025 00:00,04/30/2025 00:00,18,1
8101,2025-04-30,1745971200,86400,10339,10000,1746057600,04/30/2025 00:00,05/01/2025 00:00,18,2
8101,2025-01-05,1746057600,86400,12669,12000,1746144000,05/01/2025 00:00,05/02/2025 00:00,18,3
8101,2025-02-05,1746144000,86400,10968,12000,1746230400,05/02/2025 00:00,05/03/2025 00:00,18,4
8101,2025-03-05,1746230400,86400,12801,10000,1746316800,05/03/2025 00:00,05/04/2025 00:00,18,5
8101,2025-04-05,1746316800,86400,10939,10000,1746403200,05/04/2025 00:00,05/05/2025 00:00,18,6
8101,2025-05-05,1746403200,86400,13405,10000,1746489600,05/05/2025 00:00,05/06/2025 00:00,19,0
8101,2025-06-05,1746489600,86400,12332,10000,1746576000,05/06/2025 00:00,05/07/2025 00:00,19,1
8101,2025-07-05,1746576000,86400,13082,15000,1746662400,05/07/2025 00:00,05/08/2025 00:00,19,2
8101,2025-08-05,1746662400,86400,13175,12000,1746748800,05/08/2025 00:00,05/09/2025 00:00,19,3
8101,2025-09-05,1746748800,86400,16475,15000,1746835200,05/09/2025 00:00,05/10/2025 00:00,19,4
8101,2025-10-05,1746835200,86400,15657,15000,1746921600,05/10/2025 00:00,05/11/2025 00:00,19,5
8101,2025-11-05,1746921600,86400,13356,12000,1747008000,05/11/2025 00:00,05/12/2025 00:00,19,6
8101,2025-12-05,1747008000,86400,10043,12000,1747094400,05/12/2025 00:00,05/13/2025 00:00,20,0
8101,2025-05-13,1747094400,86400,16012,12000,1747180800,05/13/2025 00:00,05/14/2025 00:00,20,1
8101,2025-05-14,1747180800,86400,20192,15000,1747267200,05/14/2025 00:00,05/15/2025 00:00,20,2
8101,2025-05-15,1747267200,86400,20627,15000,1747353600,05/15/2025 00:00,05/16/2025 00:00,20,3
8101,2025-05-16,1747353600,86400,9959,10000,1747440000,05/16/2025 00:00,05/17/2025 00:00,20,4
8101,2025-05-17,1747440000,86400,13909,12000,1747526400,05/17/2025 00:00,05/18/2025 00:00,20,5
8101,2025-05-18,1747526400,86400,16494,12000,1747612800,05/18/2025 00:00,05/19/2025 00:00,20,6
8101,2025-05-19,1747612800,86400,15431,12000,1747699200,05/19/2025 00:00,05/20/2025 00:00,21,0
8101,2025-05-20,1747699200,86400,17701,12000,1747785600,05/20/2025 00:00,05/21/2025 00:00,21,1
8101,2025-05-21,1747785600,86400,10172,10000,1747872000,05/21/2025 00:00,05/22/2025 00:00,21,2
8101,2025-05-22,1747872000,86400,13034,12000,1747958400,05/22/2025 00:00,05/23/2025 00:00,21,3
8101,2025-05-23,1747958400,86400,16455,15000,1748044800,05/23/2025 00:00,05/24/2025 00:00,21,4
8101,2025-05-24,1748044800,86400,13575,12000,1748131200,05/24/2025 00:00,05/25/2025 00:00,21,5
8101,2025-05-25,1748131200,86400,8662,12000,1748217600,05/25/2025 00:00,05/26/2025 00:00,21,6
8101,2025-05-26,1748217600,86400,13786,12000,1748304000,05/26/2025 00:00,05/27/2025 00:00,22,0
8101,2025-05-27,1748304000,86400,8352,10000,1748390400,05/27/2025 00:00,05/28/2025 00:00,22,1
8101,2025-05-28,1748390400,86400,13590,10000,1748476800,05/28/2025 00:00,05/29/2025 00:00,22,2
8101,2025-05-29,1748476800,86400,13302,15000,1748563200,05/29/2025 00:00,05/30/2025 00:00,22,3
8101,2025-05-30,1748563200,86400,13705,10000,1748649600,05/30/2025 00:00,05/31/2025 00:00,22,4
8101,2025-05-31,1748649600,86400,20693,15000,1748736000,05/31/2025 00:00,06/01/2025 00:00,22,5
8101,2025-01-06,1748736000,86400,12300,12000,1748822400,06/01/2025 00:00,06/02/2025 00:00,22,6
8101,2025-02-06,1748822400,86400,8050,10000,1748908800,06/02/2025 00:00,06/03/2025 00:00,23,0
8101,2025-03-06,1748908800,86400,21222,15000,1748995200,06/03/2025 00:00,06/04/2025 00:00,23,1
8101,2025-04-06,1748995200,86400,14272,15000,1749081600,06/04/2025 00:00,06/05/2025 00:00,23,2
8101,2025-05-06,1749081600,86400,11230,10000,1749168000,06/05/2025 00:00,06/06/2025 00:00,23,3
8101,2025-06-06,1749168000,86400,7052,10000,1749254400,06/06/2025 00:00,06/07/2025 00:00,23,4
8101,2025-07-06,1749254400,86400,11280,12000,1749340800,06/07/2025 00:00,06/08/2025 00:00,23,5
8101,2025-08-06,1749340800,86400,15909,12000,1749427200,06/08/2025 00:00,06/09/2025 00:00,23,6
8101,2025-09-06,1749427200,86400,11946,15000,1749513600,06/09/2025 00:00,06/10/2025 00:00,24,0
8101,2025-10-06,1749513600,86400,10613,10000,1749600000,06/10/2025 00:00,06/11/2025 00:00,24,1
8101,2025-11-06,1749600000,86400,12121,15000,1749686400,06/11/2025 00:00,06/12/2025 00:00,24,2
8101,2025-12-06,1749686400,86400,15645,15000,1749772800,06/12/2025 00:00,06/13/2025 00:00,24,3
8101,2025-06-13,1749772800,86400,18310,15000,1749859200,06/13/2025 00:00,06/14/2025 00:00,24,4
8101,2025-06-14,1749859200,86400,12773,10000,1749945600,06/14/2025 00:00,06/15/2025 00:00,24,5
8101,2025-06-15,1749945600,86400,14826,15000,1750032000,06/15/2025 00:00,06/16/2025 00:00,24,6
8101,2025-06-16,1750032000,86400,4806,10000,1750118400,06/16/2025 00:00,06/17/2025 00:00,25,0
8101,2025-06-17,1750118400,86400,10698,10000,1750204800,06/17/2025 00:00,06/18/2025 00:00,25,1
8101,2025-06-18,1750204800,86400,13741,12000,1750291200,06/18/2025 00:00,06/19/2025 00:00,25,2
8101,2025-06-19,1750291200,86400,19077,15000,1750377600,06/19/2025 00:00,06/20/2025 00:00,25,3
8101,2025-06-20,1750377600,86400,11978,10000,1750464000,06/20/2025 00:00,06/21/2025 00:00,25,4
8101,2025-06-21,1750464000,86400,18800,15000,1750550400,06/21/2025 00:00,06/22/2025 00:00,25,5
8101,2025-06-22,1750550400,86400,17621,15000,1750636800,06/22/2025 00:00,06/23/2025 00:00,25,6
8101,2025-06-23,1750636800,86400,22230,15000,1750723200,06/23/2025 00:00,06/24/2025 00:00,26,0
8101,2025-06-24,1750723200,86400,21837,15000,1750809600,06/24/2025 00:00,06/25/2025 00:00,26,1
8101,2025-06-25,1750809600,86400,13892,15000,1750896000,06/25/2025 00:00,06/26/2025 00:00,26,2
8101,2025-06-26,1750896000,86400,19927,15000,1750982400,06/26/2025 00:00,06/27/2025 00:00,26,3
8101,2025-06-27,1750982400,86400,20121,15000,1751068800,06/27/2025 00:00,06/28/2025 00:00,26,4
8101,2025-06-28,1751068800,86400,16223,12000,1751155200,06/28/2025 00:00,06/29/2025 00:00,26,5
8101,2025-06-29,1751155200,86400,12182,15000,1751241600,06/29/2025 00:00,06/30/2025 00:00,26,6
8101,2025-06-30,1751241600,86400,14693,12000,1751328000,06/30/2025 00:00,07/01/2025 00:00,27,0
8101,2025-01-07,1751328000,86400,16693,15000,1751414400,07/01/2025 00:00,07/02/2025 00:00,27,1
8101,2025-02-07,1751414400,86400,13838,10000,1751500800,07/02/2025 00:00,07/03/2025 00:00,27,2
8101,2025-03-07,1751500800,86400,10710,10000,1751587200,07/03/2025 00:00,07/04/2025 00:00,27,3
8101,2025-04-07,1751587200,86400,11316,10000,1751673600,07/04/2025 00:00,07/05/2025 00:00,27,4
8101,2025-05-07,1751673600,86400,11130,10000,1751760000,07/05/2025 00:00,07/06/2025 00:00,27,5
8101,2025-06-07,1751760000,86400,10156,10000,1751846400,07/06/2025 00:00,07/07/2025 00:00,27,6
8101,2025-07-07,1751846400,86400,18783,15000,1751932800,07/07/2025 00:00,07/08/2025 00:00,28,0
8101,2025-08-07,1751932800,86400,13962,12000,1752019200,07/08/2025 00:00,07/09/2025 00:00,28,1
8101,2025-09-07,1752019200,86400,14235,15000,1752105600,07/09/2025 00:00,07/10/2025 00:00,28,2
8101,2025-10-07,1752105600,86400,10796,12000,1752192000,07/10/2025 00:00,07/11/2025 00:00,28,3
8101,2025-11-07,1752192000,86400,14972,15000,1752278400,07/11/2025 00:00,07/12/2025 00:00,28,4
8101,2025-12-07,1752278400,86400,16247,15000,1752364800,07/12/2025 00:00,07/13/2025 00:00,28,5
8101,2025-07-13,1752364800,86400,8487,12000,1752451200,07/13/2025 00:00,07/14/2025 00:00,28,6
8101,2025-07-14,1752451200,86400,15722,15000,1752537600,07/14/2025 00:00,07/15/2025 00:00,29,0
8101,2025-07-15,1752537600,86400,14665,15000,1752624000,07/15/2025 00:00,07/16/2025 00:00,29,1
8101,2025-07-16,1752624000,86400,14527,12000,1752710400,07/16/2025 00:00,07/17/2025 00:00,29,2
8101,2025-07-17,1752710400,86400,15545,15000,1752796800,07/17/2025 00:00,07/18/2025 00:00,29,3
8101,2025-07-18,1752796800,86400,11725,10000,1752883200,07/18/2025 00:00,07/19/2025 00:00,29,4
8101,2025-07-19,1752883200,86400,16358,15000,1752969600,07/19/2025 00:00,07/20/2025 00:00,29,5
8101,2025-07-20,1752969600,86400,17642,15000,1753056000,07/20/2025 00:00,07/21/2025 00:00,29,6
8101,2025-07-21,1753056000,86400,11712,10000,1753142400,07/21/2025 00:00,07/22/2025 00:00,30,0
8101,2025-07-22,1753142400,86400,16531,15000,1753228800,07/22/2025 00:00,07/23/2025 00:00,30,1
8101,2025-07-23,1753228800,86400,20041,15000,1753315200,07/23/2025 00:00,07/24/2025 00:00,30,2
8101,2025-07-24,1753315200,86400,15614,15000,1753401600,07/24/2025 00:00,07/25/2025 00:00,30,3
8101,2025-07-25,1753401600,86400,19695,15000,1753488000,07/25/2025 00:00,07/26/2025 00:00,30,4
8101,2025-07-26,1753488000,86400,20618,15000,1753574400,07/26/2025 00:00,07/27/2025 00:00,30,5
8101,2025-07-27,1753574400,86400,14561,15000,1753660800,07/27/2025 00:00,07/28/2025 00:00,30,6
8101,2025-07-28,1753660800,86400,11785,10000,1753747200,07/28/2025 00:00,07/29/2025 00:00,31,0
8101,2025-07-29,1753747200,86400,11705,10000,1753833600,07/29/2025 00:00,07/30/2025 00:00,31,1
8101,2025-07-30,1753833600,86400,11871,10000,1753920000,07/30/2025 00:00,07/31/2025 00:00,31,2
8101,2025-07-31,1753920000,86400,16581,12000,1754006400,07/31/2025 00:00,08/01/2025 00:00,31,3
8101,2025-01-08,1754006400,86400,13031,15000,1754092800,08/01/2025 00:00,08/02/2025 00:00,31,4
8101,2025-02-08,1754092800,86400,13932,10000,1754179200,08/02/2025 00:00,08/03/2025 00:00,31,5
8101,2025-03-08,1754179200,86400,16057,10000,1754265600,08/03/2025 00:00,08/04/2025 00:00,31,6
8101,2025-04-08,1754265600,86400,16686,15000,1754352000,08/04/2025 00:00,08/05/2025 00:00,32,0
8101,2025-05-08,1754352000,86400,13223,12000,1754438400,08/05/2025 00:00,08/06/2025 00:00,32,1
8101,2025-06-08,1754438400,86400,11265,10000,1754524800,08/06/2025 00:00,08/07/2025 00:00,32,2
8101,2025-07-08,1754524800,86400,17582,15000,1754611200,08/07/2025 00:00,08/08/2025 00:00,32,3
8101,2025-08-08,1754611200,86400,13023,10000,1754697600,08/08/2025 00:00,08/09/2025 00:00,32,4
8101,2025-09-08,1754697600,86400,11743,10000,1754784000,08/09/2025 00:00,08/10/2025 00:00,32,5
8101,2025-10-08,1754784000,86400,10426,10000,1754870400,08/10/2025 00:00,08/11/2025 00:00,32,6
8101,2025-11-08,1754870400,86400,12286,10000,1754956800,08/11/2025 00:00,08/12/2025 00:00,33,0
8101,2025-12-08,1754956800,86400,9565,12000,1755043200,08/12/2025 00:00,08/13/2025 00:00,33,1
8101,2025-08-13,1755043200,86400,17806,15000,1755129600,08/13/2025 00:00,08/14/2025 00:00,33,2
8101,2025-08-14,1755129600,86400,14864,12000,1755216000,08/14/2025 00:00,08/15/2025 00:00,33,3
8101,2025-08-15,1755216000,86400,16157,12000,1755302400,08/15/2025 00:00,08/16/2025 00:00,33,4
8101,2025-08-16,1755302400,86400,8648,10000,1755388800,08/16/2025 00:00,08/17/2025 00:00,33,5
8101,2025-08-17,1755388800,86400,13500,12000,1755475200,08/17/2025 00:00,08/18/2025 00:00,33,6
8101,2025-08-18,1755475200,86400,15434,15000,1755561600,08/18/2025 00:00,08/19/2025 00:00,34,0
8101,2025-08-19,1755561600,86400,12534,10000,1755648000,08/19/2025 00:00,08/20/2025 00:00,34,1
8101,2025-08-20,1755648000,86400,11878,10000,1755734400,08/20/2025 00:00,08/21/2025 00:00,34,2
8101,2025-08-21,1755734400,86400,18865,15000,1755820800,08/21/2025 00:00,08/22/2025 00:00,34,3
8101,2025-08-22,1755820800,86400,15317,10000,1755907200,08/22/2025 00:00,08/23/2025 00:00,34,4
8101,2025-08-23,1755907200,86400,11501,10000,1755993600,08/23/2025 00:00,08/24/2025 00:00,34,5
8101,2025-08-24,1755993600,86400,12959,10000,1756080000,08/24/2025 00:00,08/25/2025 00:00,34,6
8101,2025-08-25,1756080000,86400,18634,15000,1756166400,08/25/2025 00:00,08/26/2025 00:00,35,0
8101,2025-08-26,1756166400,86400,9721,10000,1756252800,08/26/2025 00:00,08/27/2025 00:00,35,1
8101,2025-08-27,1756252800,86400,9426,10000,1756339200,08/27/2025 00:00,08/28/2025 00:00,35,2
8101,2025-08-28,1756339200,86400,15290,15000,1756425600,08/28/2025 00:00,08/29/2025 00:00,35,3
8101,2025-08-29,1756425600,86400,11883,10000,1756512000,08/29/2025 00:00,08/30/2025 00:00,35,4
8101,2025-08-30,1756512000,86400,18835,15000,1756598400,08/30/2025 00:00,08/31/2025 00:00,35,5
8101,2025-08-31,1756598400,86400,19011,15000,1756684800,08/31/2025 00:00,09/01/2025 00:00,35,6
8101,2025-01-09,1756684800,86400,12423,10000,1756771200,09/01/2025 00:00,09/02/2025 00:00,36,0
8101,2025-02-09,1756771200,86400,11908,10000,1756857600,09/02/2025 00:00,09/03/2025 00:00,36,1
8101,2025-03-09,1756857600,86400,10047,10000,1756944000,09/03/2025 00:00,09/04/2025 00:00,36,2
8101,2025-04-09,1756944000,86400,10804,10000,1757030400,09/04/2025 00:00,09/05/2025 00:00,36,3
8101,2025-05-09,1757030400,86400,13430,15000,1757116800,09/05/2025 00:00,09/06/2025 00:00,36,4
8101,2025-06-09,1757116800,86400,12651,12000,1757203200,09/06/2025 00:00,09/07/2025 00:00,36,5
8101,2025-07-09,1757203200,86400,16062,12000,1757289600,09/07/2025 00:00,09/08/2025 00:00,36,6
8101,2025-08-09,1757289600,86400,11332,10000,1757376000,09/08/2025 00:00,09/09/2025 00:00,37,0
